stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
de:09178:3211,"Tölzkirchen, Abzw.",48.5149930622011,11.825449351254,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3211
de:09178:3211:0:1,"Tölzkirchen, Abzw.",48.5150228154744,11.8263027507741,,de:09178:3211,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3211
de:09178:3211:0:2,"Tölzkirchen, Abzw.",48.5149692595699,11.8247756147908,,de:09178:3211,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3211
de:09178:3212,Niederambach,48.4735714752955,11.9007641046851,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3212
de:09178:3212:0:1,Niederambach,48.4738871168694,11.9006024079339,,de:09178:3212,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3212
de:09178:3212:0:2,Niederambach,48.4738632949323,11.9004766437941,,de:09178:3212,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3212
de:09178:3214,Oberambach,48.4796338323571,11.8878553140505,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3214
de:09178:3214:0:1,Oberambach,48.4796755159981,11.8878463308976,,de:09178:3214,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3214
de:09178:3214:0:2,Oberambach,48.4795981034947,11.8879541287318,,de:09178:3214,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3214
de:09178:3216,"Murr, Abzw.",48.4826766481337,11.8773450252248,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3216
de:09178:3216:0:1,"Murr, Abzw.",48.4827064203805,11.8772372273907,,de:09178:3216,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3216
de:09178:3216:0:2,"Murr, Abzw.",48.4826230580455,11.8774887556703,,de:09178:3216,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3216
de:09178:3218,Bergen,48.4848618846127,11.862513839882,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3218
de:09178:3218:0:1,Bergen,48.4848916555768,11.8624689241177,,de:09178:3218,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3218
de:09178:3218:0:2,Bergen,48.4848202052336,11.862513839882,,de:09178:3218,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3218
de:09178:3220,"Seeberg, Abzw.",48.4861956066578,11.8575461563601,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3220
de:09178:3220:0:1,"Seeberg, Abzw.",48.486136066243,11.8576809036527,,de:09178:3220,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3220
de:09178:3220:0:2,"Seeberg, Abzw.",48.486070571706,11.8576898868056,,de:09178:3220,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3220
de:09178:3221,Altfalterbach,48.5184740766008,11.8579414150851,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3221
de:09178:3221:0:1,Altfalterbach,48.5185216785587,11.857950398238,,de:09178:3221,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3221
de:09178:3221:0:2,Altfalterbach,48.518438375103,11.8579414150851,,de:09178:3221,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3221
de:09178:3222,Holzdobl,48.4934947319018,11.8467394234906,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3222
de:09178:3222:0:1,Holzdobl,48.4935125914417,11.846775356102,,de:09178:3222,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3222
de:09178:3222:0:2,Holzdobl,48.4934887787205,11.8467124740321,,de:09178:3222,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3222
de:09178:3223,Schwaig (b.Nandlstadt),48.5144098945178,11.8382413609017,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3223
de:09178:3223:0:1,Schwaig (b.Nandlstadt),48.5145170074527,11.8376215233555,,de:09178:3223,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3223
de:09178:3223:0:2,Schwaig (b.Nandlstadt),48.514284929141,11.8388791647535,,de:09178:3223,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3223
de:09178:3224,Unterappersdorf,48.4997987586515,11.8208948927629,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3224
de:09178:3224:0:1,Unterappersdorf,48.499745186656,11.8209847242913,,de:09178:3224,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3224
de:09178:3224:0:2,Unterappersdorf,48.4997511391027,11.8208859096101,,de:09178:3224,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3224
de:09178:3226,Wimpasing (FS),48.4964950463573,11.7783237314425,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3226
de:09178:3226:0:1,Wimpasing (FS),48.4965069520133,11.7783776303596,,de:09178:3226,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3226
de:09178:3226:0:2,Wimpasing (FS),48.4964950463573,11.7782877988312,,de:09178:3226,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3226
de:09178:3227,"Rudelzhausen, Abzw. Grünberg",48.5928926384036,11.7711641586271,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3227
de:09178:3227:0:1,"Rudelzhausen, Abzw. Grünberg",48.5928688723924,11.7712000912385,,de:09178:3227,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3227
de:09178:3227:0:2,"Rudelzhausen, Abzw. Grünberg",48.5929104629046,11.7711192428629,,de:09178:3227,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3227
de:09178:3228,Wollersdorf,48.520628020414,11.8854568122416,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3228
de:09178:3228:0:1,Wollersdorf,48.5206815703364,11.885429862783,,de:09178:3228,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3228
de:09178:3228:0:2,Wollersdorf,48.5205804204354,11.8854927448529,,de:09178:3228,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3228
de:09178:3229,Kohlmühle,48.5932907174285,11.7826805605711,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3229
de:09178:3229:0:1,Kohlmühle,48.5933501319394,11.7826266616541,,de:09178:3229,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3229
de:09178:3229:0:2,Kohlmühle,48.593237244309,11.7827254763353,,de:09178:3229,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3229
de:09178:3232,"Gütersberg, Abzw.",48.5692280404025,11.8421849649995,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3232
de:09178:3232:0:1,"Gütersberg, Abzw.",48.5693528702059,11.8421220829296,,de:09178:3232,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3232
de:09178:3232:0:2,"Gütersberg, Abzw.",48.5691091545889,11.8422568302222,,de:09178:3232,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3232
de:09178:3233,"Fuchswinkl, Abzw.",48.5612799085623,11.858291758046,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3233
de:09178:3233:0:1,"Fuchswinkl, Abzw.",48.5613334154955,11.8583097243517,,de:09178:3233,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3233
de:09178:3233:0:2,"Fuchswinkl, Abzw.",48.5612264015726,11.858291758046,,de:09178:3233,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3233
de:09178:3234,"Au, Königsgütler",48.5581347904956,11.7666007169832,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3234
de:09178:3234:0:1,"Au, Königsgütler",48.5581526272552,11.7664659696905,,de:09178:3234,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3234
de:09178:3234:0:2,"Au, Königsgütler",48.5581288449076,11.7667354642758,,de:09178:3234,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3234
de:09178:3235,Haslach (Lkr.FS),48.5606913285615,11.7807222332515,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3235
de:09178:3235:0:1,Haslach (Lkr.FS),48.5606556568261,11.7806683343344,,de:09178:3235,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3235
de:09178:3235:0:2,Haslach (Lkr.FS),48.5607388908361,11.7807940984742,,de:09178:3235,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3235
de:09178:3236,Kainrad,48.5556910949709,11.8170770528049,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3236
de:09178:3236:0:1,Kainrad,48.5557743371497,11.8169692549708,,de:09178:3236,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3236
de:09178:3236:0:2,Kainrad,48.5556137985394,11.817184850639,,de:09178:3236,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3236
de:09178:3237,"Airischwand, Abzw.",48.5538359480195,11.8250451093761,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3237
de:09178:3237:0:1,"Airischwand, Abzw.",48.5538597323852,11.8249912104591,,de:09178:3237,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3237
de:09178:3237:0:2,"Airischwand, Abzw.",48.5538062175466,11.8251169745988,,de:09178:3237,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3237
de:09178:3238,St. Alban,48.5514336694875,11.8446014331141,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3238
de:09178:3238:0:1,St. Alban,48.5514158303589,11.8446283825726,,de:09178:3238,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3238
de:09178:3238:0:2,St. Alban,48.5514396158623,11.8445565173499,,de:09178:3238,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3238
